movieId,genre1,genre2,genre3,genre4,genre5,genre6,genre7,genre8,genre9,genre10,title,year,genre_count,avg_rating,rating_count
101636,Western,,,,,,,,,,"Man Called Gannon, A (1968)",1968,1,3.5,1
101642,Comedy,,,,,,,,,,"Bunch Of Amateurs, A (2008)",2008,1,2.8333333333333335,3
101664,Drama,,,,,,,,,,Hey Ram (2000),2000,1,3.0714285714285716,14
101670,Animation,Children,Fantasy,,,,,,,,'Twas the Night Before Christmas (1974),1974,3,3.4375,24
101710,Comedy,Crime,Drama,,,,,,,,Ace Attorney (Gyakuten saiban) (2012),2012,3,3.0,32
101730,Drama,,,,,,,,,,Business as Usual (1988),1988,1,1.0,1
101732,Comedy,Drama,Romance,,,,,,,,Thank God He Met Lizzie (1997),1997,3,2.5,1
101741,Crime,Thriller,,,,,,,,,Trance (2013),2013,2,3.3199121522693997,683
101749,Comedy,Fantasy,,,,,,,,,"Machine That Kills Bad People, The (La Macchina Ammazzacattivi) (1952)",1952,2,3.357142857142857,7
101756,Comedy,,,,,,,,,,Killing Bono (2011),2011,1,2.8076923076923075,26
101770,Comedy,Drama,,,,,,,,,Papadopoulos & Sons (2012),2012,2,3.15,10
101782,Documentary,,,,,,,,,,Better This World (2011),2011,1,3.3333333333333335,6
101823,Comedy,Crime,,,,,,,,,Poor White Trash (2000),2000,2,2.6666666666666665,3
101835,Comedy,Drama,Romance,,,,,,,,According to Spencer (2001),2001,3,2.5,2
101846,Documentary,,,,,,,,,,One Lucky Elephant (2010),2010,1,4.0,5
101850,Crime,Documentary,,,,,,,,,Death on the Staircase (Soupçons) (2004),2004,2,4.028409090909091,176
101862,Documentary,,,,,,,,,,50 Children: The Rescue Mission of Mr. And Mrs. Kraus (2013),2013,1,3.3333333333333335,3
101891,Documentary,,,,,,,,,,Bones Brigade: An Autobiography (2012),2012,1,3.6470588235294117,34
101895,Drama,,,,,,,,,,42 (2013),2013,1,3.665594855305466,622
101897,Thriller,,,,,,,,,,"Prodigal Son, The (Tuhlaajapoika) (1992)",1992,1,3.7142857142857144,7
1019,Adventure,Drama,Sci-Fi,,,,,,,,"20,000 Leagues Under the Sea (1954)",1954,3,3.544120232026718,5689
101902,Drama,,,,,,,,,,Ladybug Ladybug (1963),1963,1,3.2,5
101904,Documentary,Drama,,,,,,,,,Happy (2011),2011,2,3.663793103448276,58
101920,Drama,,,,,,,,,,Black Rose Ascension (Kurobara shôten) (1975),1975,1,2.25,2
101944,Documentary,,,,,,,,,,Downeast (2012),2012,1,2.5,1
101957,Comedy,,,,,,,,,,Carne de gallina (Chicken Skin) (2002),2002,1,3.0,1
101967,Adventure,Sci-Fi,,,,,,,,,Battle in Outer Space (1959),1959,2,2.5833333333333335,6
101999,Drama,,,,,,,,,,Last Cowboy Standing (Skavabölen pojat) (2009),2009,1,3.75,6
1020,Comedy,,,,,,,,,,Cool Runnings (1993),1993,1,3.2586713697824807,6804
102025,Children,Horror,Sci-Fi,,,,,,,,Yongary: Monster from the Deep (1967),1967,3,1.9090909090909092,11
102028,Documentary,IMAX,,,,,,,,,To the Arctic (2012),2012,2,3.4166666666666665,6
102047,Comedy,Romance,,,,,,,,,"Bride Came C.O.D., The (1941)",1941,2,2.75,12
102062,Documentary,,,,,,,,,,"Band Called Death, A (2012)",2012,1,3.635593220338983,59
102066,Horror,Thriller,,,,,,,,,Resolution (2012),2012,2,3.3035714285714284,168
102088,Action,Drama,IMAX,,,,,,,,"Grandmaster, The (Yi dai zong shi) (2013)",2013,3,3.1121495327102804,214
102090,Sci-Fi,,,,,,,,,,"Magnetic Monster, The (1953)",1953,1,2.0,1
102109,Comedy,Drama,Fantasy,,,,,,,,Polly of the Circus (1932),1932,3,3.0,1
102115,Children,Fantasy,Romance,,,,,,,,Prinsessa Ruusunen (1949),1949,3,2.75,6
102171,Drama,Romance,,,,,,,,,Late Autumn (Man-choo) (2010),2010,2,3.7857142857142856,7
102176,Documentary,Drama,,,,,,,,,"Late Great Planet Earth, The (1979)",1979,2,0.5,2
102178,Action,Thriller,,,,,,,,,"Better Way to Die, A (2000)",2000,2,1.75,6
102188,Action,Drama,War,,,,,,,,Tunnel Rats (1968 Tunnel Rats) (2008),2008,3,2.5625,16
102275,Horror,Thriller,,,,,,,,,"Afflicted, The (2010)",2010,2,3.1666666666666665,12
102292,Comedy,Musical,,,,,,,,,Sergeant Dead Head (1965),1965,2,1.75,2
102294,Drama,,,,,,,,,,"Scapegoat, The (2012)",2012,1,3.7083333333333335,24
102297,Drama,,,,,,,,,,8:46 (2011),2011,1,4.0,1
102354,Drama,,,,,,,,,,About Cherry (2012),2012,1,2.3877551020408165,49
102399,Mystery,,,,,,,,,,Dangerous Corner (1934),1934,1,3.0,2
102425,Action,Adventure,Horror,Sci-Fi,Thriller,,,,,,Lady Terminator (Pembalasan ratu pantai selatan) (1989),1989,5,2.392857142857143,14
102429,Crime,Drama,Romance,,,,,,,,"Little Thief, The (La petite voleuse) (1988)",1988,3,3.5,5
102469,Drama,Mystery,,,,,,,,,Wish You Were Here (2012),2012,2,3.3088235294117645,34
102483,Drama,,,,,,,,,,Bliss (Mutluluk) (2007),2007,1,3.5789473684210527,19
102485,Documentary,,,,,,,,,,La Soufrière - Warten auf eine unausweichliche Katastrophe (1977),1977,1,3.9347826086956523,23
102487,Drama,Thriller,,,,,,,,,"Man with a Cloak, The (1951)",1951,2,2.1666666666666665,3
1025,Animation,Children,Fantasy,Musical,,,,,,,"Sword in the Stone, The (1963)",1963,4,3.5539122957867586,5815
102523,Adventure,,,,,,,,,,To Be King (Koning van Katoren) (2012),2012,1,4.333333333333333,3
102557,Horror,Romance,Thriller,,,,,,,,Kiss of the Damned (2012),2012,3,2.92,25
1026,Children,Drama,,,,,,,,,So Dear to My Heart (1949),1949,2,3.319327731092437,119
102604,Crime,Documentary,,,,,,,,,"Jeffrey Dahmer Files, The (2012)",2012,2,3.0294117647058822,34
102664,Comedy,Musical,Romance,,,,,,,,Three Smart Girls Grow Up (1939),1939,3,3.25,2
102666,Adventure,Comedy,,,,,,,,,Ivan Vasilievich: Back to the Future (Ivan Vasilievich menyaet professiyu) (1973),1973,2,4.075045207956601,553
102672,Documentary,,,,,,,,,,New York: A Documentary Film (1999),1999,1,4.5,6
102688,Documentary,War,,,,,,,,,Garbo the Spy (Garbo: El espía) (2009),2009,2,3.1666666666666665,6
102744,Crime,Drama,Mystery,,,,,,,,Night at the Crossroads (La nuit du carrefour) (1932),1932,3,4.0,2
102753,Drama,Mystery,Romance,,,,,,,,"Past, The (Le passé) (2013)",2013,3,3.8214285714285716,336
102779,Comedy,Sci-Fi,,,,,,,,,"Twonky, The (1953)",1953,2,3.5,1
102819,Drama,,,,,,,,,,Behind the Candelabra (2013),2013,1,3.396678966789668,271
102876,Documentary,,,,,,,,,,Last Days Here (2011),2011,1,3.3863636363636362,22
102899,Horror,,,,,,,,,,Sharon's Baby (1975),1975,1,2.375,4
1029,Animation,Children,Drama,Musical,,,,,,,Dumbo (1941),1941,4,3.4733164612676055,9088
102903,Crime,Mystery,Thriller,,,,,,,,Now You See Me (2013),2013,3,3.6402393970740357,6767
102908,Thriller,,,,,,,,,,"Dangerous Place, A (2012)",2012,1,1.3333333333333333,3
102912,Documentary,,,,,,,,,,Hiroshima (2005),2005,1,3.55,10
102956,Comedy,Romance,,,,,,,,,Take Me Home (2011),2011,2,3.3508771929824563,57
102989,Comedy,Drama,,,,,,,,,"Color of Friendship, The (2000)",2000,2,3.78125,16
102991,Drama,Horror,Thriller,,,,,,,,Berberian Sound Studio (2012),2012,3,2.852272727272727,132
102993,Comedy,Drama,,,,,,,,,"Way, Way Back, The (2013)",2013,2,3.7682574114244396,1383
102995,Drama,,,,,,,,,,Foxfire (2012),2012,1,3.3333333333333335,15
102997,Drama,,,,,,,,,,Vasermil (2007),2007,1,3.8333333333333335,3
103044,Comedy,,,,,,,,,,Shanghaied (1915),1915,1,2.5,7
103059,Drama,,,,,,,,,,Hannah Arendt (2012),2012,1,3.6417910447761193,67
103075,Crime,Horror,Thriller,,,,,,,,"Purge, The (2013)",2013,3,2.9788359788359786,1701
103078,Horror,Thriller,,,,,,,,,"Neighbor, The (1993)",1993,2,2.7,5
103091,Documentary,,,,,,,,,,Speed: In Search of Lost Time (Speed - Auf der Suche nach der verlorenen Zeit) (2012),2012,1,3.3333333333333335,3
1031,Adventure,Children,Musical,,,,,,,,Bedknobs and Broomsticks (1971),1971,3,3.3461538461538463,4121
103107,Documentary,,,,,,,,,,20 Feet from Stardom (Twenty Feet from Stardom) (2013),2013,1,3.6759776536312847,179
103114,Comedy,,,,,,,,,,Far Out Man (1990),1990,1,2.3,5
103162,Comedy,,,,,,,,,,"6 Month Rule (Six Month Rule, The) (2011)",2011,1,3.75,2
103253,Action,Drama,Sci-Fi,IMAX,,,,,,,Elysium (2013),2013,4,3.2668633235004916,5085
103255,Documentary,War,,,,,,,,,Dirty Wars (2013),2013,2,3.4444444444444446,81
103266,Crime,Drama,Mystery,,,,,,,,Mr. Moto's Gamble (1938),1938,3,3.125,8
103271,Documentary,Musical,,,,,,,,,Sign 'o' the Times (1987),1987,2,3.727272727272727,11
103279,Drama,,,,,,,,,,What Maisie Knew (2012),2012,1,3.6963470319634704,219
103335,Animation,Children,Comedy,IMAX,,,,,,,Despicable Me 2 (2013),2013,4,3.5577226606538894,4435
103361,Drama,IMAX,,,,,,,,,Back to 1942 (2012),2012,2,3.375,8
103384,Action,Adventure,Western,IMAX,,,,,,,"Lone Ranger, The (2013)",2013,4,2.9461444308445532,1634
103388,Documentary,,,,,,,,,,My Perestroika (2010),2010,1,3.1666666666666665,12
103406,Comedy,Romance,,,,,,,,,"Millionaire for Christy, A (Golden Goose) (No Room for the Groom) (1951)",1951,2,3.25,2
103418,Drama,,,,,,,,,,Hong Kong Confidential (Amaya) (2010),2010,1,3.0,3
103424,Drama,Fantasy,,,,,,,,,Hypocrites (1915),1915,2,3.5,5
103444,Documentary,,,,,,,,,,Woody Allen: A Documentary (2012),2012,1,3.335,100
103449,Crime,Drama,Mystery,Thriller,,,,,,,Passion (2012),2012,4,2.7790697674418605,86
103474,Documentary,,,,,,,,,,How to Make Money Selling Drugs (2013),2013,1,3.609090909090909,55
103489,Sci-Fi,Thriller,,,,,,,,,Arctic Blast (2010),2010,2,2.0,7
103502,Comedy,Romance,,,,,,,,,"Knot, The (2012)",2012,2,2.5,6
103539,Comedy,Drama,Romance,,,,,,,,The Spectacular Now (2013),2013,3,3.6172638436482085,1228
103543,Comedy,Drama,,,,,,,,,"Lifeguard, The (2013)",2013,2,2.711764705882353,85
103549,Comedy,,,,,,,,,,"What's in a Name (Prénom, Le) (2012)",2012,1,3.763779527559055,127
103567,Comedy,,,,,,,,,,It's a Bikini World (1967),1967,1,2.8333333333333335,3
1036,Action,Crime,Thriller,,,,,,,,Die Hard (1988),1988,3,3.9332307440897702,36716
103611,Documentary,,,,,,,,,,How to Live Forever (2009),2009,1,3.5,4
103635,Documentary,,,,,,,,,,Pax Americana and the Weaponization of Space (2009),2009,1,2.8333333333333335,3
103645,Horror,Sci-Fi,,,,,,,,,"Terror Within, The (1989)",1989,2,2.4444444444444446,9
103657,Drama,,,,,,,,,,"Client List, The (2010)",2010,1,2.6944444444444446,18
103663,Crime,Drama,Mystery,,,,,,,,Love Is a Woman (Death Is a Woman) (1966),1966,3,2.0,1
103721,Drama,Sci-Fi,,,,,,,,,Love (2011),2011,2,2.5153846153846153,65
103727,Action,Horror,Sci-Fi,Thriller,,,,,,,"Colony, The (2013)",2013,4,2.771153846153846,260
103736,Drama,Thriller,,,,,,,,,Scenic Route (2013),2013,2,3.4655172413793105,58
103755,Adventure,Animation,Children,Comedy,Fantasy,,,,,,Turbo (2013),2013,5,2.9705414012738856,628
103759,Western,,,,,,,,,,Gunman's Walk (1958),1958,1,3.25,4
103794,Drama,,,,,,,,,,"Middle of the World, The (O Caminho das Nuvens) (2003)",2003,1,3.6,5
103816,Drama,Horror,,,,,,,,,"Battery, The (2012)",2012,2,3.183333333333333,60
103827,Drama,,,,,,,,,,To Get to Heaven First You Have to Die (Bihisht faqat baroi murdagon) (2006),2006,1,3.125,4
103831,Drama,,,,,,,,,,Out of Life (Hors la vie) (1991),1991,1,3.5,2
103865,Comedy,Drama,,,,,,,,,Revenge for Jolly! (2012),2012,2,3.1666666666666665,6
103881,Western,,,,,,,,,,"Hard Man, The (1957)",1957,1,2.5,1
103908,Documentary,,,,,,,,,,First Comes Love (2013),2013,1,2.6666666666666665,6
103910,Drama,,,,,,,,,,Rafa (2012),2012,1,2.3333333333333335,3
103912,Adventure,Drama,Horror,,,,,,,,Giorgino (1994),1994,3,3.9166666666666665,12
103974,Documentary,,,,,,,,,,Our Nixon (2013),2013,1,3.4,10
103990,Action,Adventure,Comedy,,,,,,,,Troma's War (1988),1988,3,2.1666666666666665,12
103994,Documentary,,,,,,,,,,Only the Young (2012),2012,1,3.0,6
104031,Comedy,Drama,,,,,,,,,Fred & Vinnie (2011),2011,2,3.5,2
104033,Documentary,,,,,,,,,,"Love, Marilyn (2012)",2012,1,3.2857142857142856,14
104039,Sci-Fi,,,,,,,,,,Arena (1989),1989,1,1.8,10
104059,Comedy,,,,,,,,,,Baby On Board (1992),1992,1,1.6666666666666667,3
104076,Animation,Children,Comedy,,,,,,,,"Smurfs 2, The (2013)",2013,3,2.4510869565217392,184
104097,Animation,Children,Fantasy,,,,,,,,My Little Pony: Equestria Girls (2013),2013,3,2.988095238095238,42
104132,Horror,,,,,,,,,,Zombies of Mora Tau (1957),1957,1,2.142857142857143,7
104233,Comedy,Horror,Mystery,,,,,,,,"Cat and the Canary, The (1939)",1939,3,3.5,17
104276,Comedy,Drama,Mystery,,,,,,,,"Legend of Kaspar Hauser, The (Leggenda di Kaspar Hauser, La) (2012)",2012,3,3.5,6
104309,Documentary,,,,,,,,,,Moving the Mountain (1994),1994,1,3.5,1
104314,Documentary,,,,,,,,,,Hitler's Children (2011),2011,1,3.4722222222222223,18
104319,Drama,,,,,,,,,,"First Grader, The (2010)",2010,1,3.4545454545454546,33
104345,Drama,War,,,,,,,,,Back Door to Hell (1964),1964,2,2.25,2
104376,Documentary,Drama,Thriller,,,,,,,,Tatsumi (2011),2011,3,3.2857142857142856,7
104386,Horror,,,,,,,,,,Cold Prey II (Fritt Vilt II) (2008),2008,1,3.3194444444444446,36
104392,Horror,Mystery,Thriller,,,,,,,,Four Flies on Grey Velvet (1971),1971,3,3.085714285714286,35
104524,Comedy,Crime,Romance,,,,,,,,Dolly and Her Lover (Räpsy ja Dolly eli Pariisi odottaa) (1990),1990,3,4.0,2
104526,Drama,,,,,,,,,,So It Goes (Korsoteoria) (2012),2012,1,2.5,2
104542,Drama,,,,,,,,,,Joyride (1997),1997,1,2.0,9
104546,Comedy,,,,,,,,,,Queen of Montreuil (2013),2013,1,2.0,5
104563,Adventure,Comedy,Romance,,,,,,,,Too Hot to Handle (1938),1938,3,2.4166666666666665,6
104590,Drama,,,,,,,,,,Tidal Wave (2009),2009,1,2.9523809523809526,21
104636,Documentary,,,,,,,,,,TT3D: Closer to the Edge (2011),2011,1,3.9464285714285716,56
104671,Horror,Romance,Thriller,,,,,,,,Dracula (Dracula 3D) (2012),2012,3,1.7380952380952381,21
1047,Action,Drama,Thriller,,,,,,,,"Long Kiss Goodnight, The (1996)",1996,3,3.4245560318432333,8165
104721,Documentary,,,,,,,,,,"Motivation, The (2013)",2013,1,3.2777777777777777,9
104723,Comedy,,,,,,,,,,Conman (Du Xia 1999) (1998),1998,1,3.375,4
104726,Documentary,,,,,,,,,,Koch (2012),2012,1,3.5,6
104728,Documentary,,,,,,,,,,One Direction: This Is Us (2013),2013,1,2.310344827586207,29
104774,Drama,,,,,,,,,,Three Worlds (Trois mondes) (2012),2012,1,2.7,5
104795,Mystery,Romance,Western,,,,,,,,Backlash (1956),1956,3,3.0,3
104807,Documentary,,,,,,,,,,I Am (2010),2010,1,3.4473684210526314,19
104839,Drama,,,,,,,,,,Moonlight Serenade (1997),1997,1,3.0,2
104841,Action,Sci-Fi,IMAX,,,,,,,,Gravity (2013),2013,3,3.6170499021526417,12264
104843,Comedy,Drama,,,,,,,,,And Now a Word from Our Sponsor (2013),2013,2,2.888888888888889,9
104875,Adventure,Comedy,Musical,Sci-Fi,,,,,,,"History of Future Folk, The (2012)",2012,4,3.4296875,64
104881,Drama,Thriller,,,,,,,,,"Out of the Furnace (Dust to Dust) (Low Dweller, The) (2013)",2013,2,3.317180616740088,454
1049,Action,Adventure,,,,,,,,,"Ghost and the Darkness, The (1996)",1996,2,3.393713204373423,4756
104906,Comedy,Romance,,,,,,,,,Austenland (2013),2013,2,3.308333333333333,180
104908,Horror,Thriller,,,,,,,,,Insidious: Chapter 2 (2013),2013,2,3.4324146981627295,762
104975,Documentary,,,,,,,,,,Salinger (2013),2013,1,3.5517241379310347,29
105042,Comedy,,,,,,,,,,"Wedding Party, The (1969)",1969,1,2.1,5
105047,Horror,,,,,,,,,,Shakma (1990),1990,1,1.7142857142857142,7
105051,Comedy,,,,,,,,,,"Jitney Elopement, A (1915)",1915,1,1.6666666666666667,6
105053,Mystery,Thriller,,,,,,,,,"Factory, The (2012)",2012,2,2.712121212121212,66
105071,Action,Horror,Thriller,,,,,,,,Pig Hunt (2008),2008,3,2.4583333333333335,12
105077,Comedy,,,,,,,,,,"Cat's-Paw, The (1934)",1934,1,3.25,6
105117,Comedy,Romance,,,,,,,,,Off Beat (1986),1986,2,2.5,6
105121,Action,Drama,War,,,,,,,,Inescapable (2012),2012,3,2.625,12
105130,Drama,War,,,,,,,,,"Notebook, The (A nagy füzet) (2013)",2013,2,3.5,27
105142,Action,Comedy,Western,,,,,,,,Barbed Wire (1952),1952,3,2.5,1
105155,Documentary,,,,,,,,,,America the Beautiful (2007),2007,1,4.125,4
105178,Sci-Fi,,,,,,,,,,Killers from Space (1954),1954,1,2.125,12
105181,Horror,Sci-Fi,,,,,,,,,"Monster That Challenged the World, The (1957)",1957,2,2.409090909090909,11
105206,Action,Horror,Thriller,,,,,,,,Amsterdamned (1988),1988,3,3.1923076923076925,26
105238,Drama,,,,,,,,,,New Town Killers (2008),2008,1,3.0,4
105246,Drama,Fantasy,,,,,,,,,Mood Indigo (L'écume des jours) (2013),2013,2,3.410179640718563,167
105250,Documentary,,,,,,,,,,"Century of the Self, The (2002)",2002,1,4.094420600858369,233
105254,Adventure,Comedy,,,,,,,,,Crystal Fairy & the Magical Cactus and 2012 (2013),2013,2,3.076923076923077,78
105288,Crime,Thriller,,,,,,,,,Ferocious (2012),2012,2,2.3333333333333335,6
105292,Action,Thriller,,,,,,,,,Paintball (2009),2009,2,2.8333333333333335,6
105299,Documentary,,,,,,,,,,Tsunami: Caught on Camera (2009),2009,1,4.0,2
105302,Crime,Drama,Thriller,,,,,,,,The Rise (2012),2012,3,3.409090909090909,22
105330,Comedy,,,,,,,,,,"Public Eye, The (Follow Me!) (1972)",1972,1,3.75,2
105338,Action,Comedy,Drama,Thriller,,,,,,,Kabul Express (2006),2006,4,2.875,4
105340,Comedy,Drama,,,,,,,,,Miracle in Cell No. 7 (2013),2013,2,3.7830188679245285,53
105343,Crime,Drama,Thriller,,,,,,,,Special 26 (2013),2013,3,3.7928571428571427,70
105353,Comedy,,,,,,,,,,"Dilettante, La (1999)",1999,1,3.1,5
105357,Drama,,,,,,,,,,Tyler Perry's Temptation: Confessions of a Marriage Counselor (2013),2013,1,2.176470588235294,17
105368,Action,Comedy,Drama,,,,,,,,I Declare War (2012),2012,3,3.3181818181818183,11
105382,Drama,,,,,,,,,,This is Our Time (2013),2013,1,2.75,2
105410,Action,Crime,Thriller,,,,,,,,Angel (1984),1984,3,2.75,12
