movieId,genre1,genre2,genre3,genre4,genre5,genre6,genre7,genre8,genre9,genre10,title,year,genre_count,avg_rating,rating_count
100727,Drama,,,,,,,,,,Heroine (2012),2012,1,2.4166666666666665,6
100739,Drama,,,,,,,,,,Black on White (Mustaa valkoisella) (1968),1968,1,2.8333333333333335,6
100745,Documentary,,,,,,,,,,TPB AFK: The Pirate Bay Away from Keyboard (2013),2013,1,3.630434782608696,253
1008,Adventure,Western,,,,,,,,,"Davy Crockett, King of the Wild Frontier (1955)",1955,2,3.346840659340659,728
100810,Horror,Sci-Fi,Thriller,,,,,,,,Dark Skies (2013),2013,3,3.22636815920398,402
100823,Drama,,,,,,,,,,Zig Zag (2002),2002,1,3.3333333333333335,3
100906,Action,Horror,Thriller,,,,,,,,Maniac Cop 2 (1990),1990,3,3.0657894736842106,38
100942,Romance,Western,,,,,,,,,Gunfighter's Moon  (1997),1997,2,2.375,4
100946,Crime,Drama,,,,,,,,,Fantomas (Fantômas - À l'ombre de la guillotine) (1913),1913,2,3.142857142857143,14
101,Adventure,Comedy,Crime,Romance,,,,,,,Bottle Rocket (1996),1996,4,3.7673501577287065,4438
1010,Children,Comedy,,,,,,,,,"Love Bug, The (1969)",1969,2,3.0850752508361206,2392
101018,Comedy,Drama,Romance,,,,,,,,Yo Yo (Yoyo) (1965),1965,3,3.75,16
101022,Horror,Mystery,,,,,,,,,Dark Intruder (1965),1965,2,3.0,2
101025,Adventure,Fantasy,IMAX,,,,,,,,Jack the Giant Slayer (2013),2013,3,3.0171974522292992,785
101060,Horror,Thriller,,,,,,,,,"Last Exorcism Part II, The (2013)",2013,2,2.418032786885246,61
101070,Drama,,,,,,,,,,Wadjda (2012),2012,1,3.780821917808219,146
101076,Action,Adventure,Sci-Fi,Thriller,IMAX,,,,,,G.I. Joe: Retaliation (2013),2013,5,2.7681007345225606,953
101086,Comedy,Drama,,,,,,,,,My Name is Juani (Yo soy la Juani) (2006),2006,2,2.7857142857142856,7
101097,Thriller,,,,,,,,,,Phantom (2013),2013,1,3.0350877192982457,57
101104,Comedy,Romance,,,,,,,,,"Grand Amour, Le (1969)",1969,2,3.625,12
101123,Horror,,,,,,,,,,Satan's Blood (Escalofrío) (1978),1978,1,2.9166666666666665,6
101127,Animation,Comedy,Sci-Fi,,,,,,,,Tripping the Rift: The Movie (2008),2008,3,2.40625,16
101137,Action,Crime,Drama,Romance,Thriller,,,,,,Dead Man Down (2013),2013,5,3.2023346303501947,257
101158,Documentary,,,,,,,,,,Life 2.0 (2010),2010,1,3.125,8
101170,Adventure,Children,Fantasy,,,,,,,,"Borrowers, The (2011)",2011,3,3.064516129032258,31
1012,Children,Drama,,,,,,,,,Old Yeller (1957),1957,2,3.5482209737827715,3204
101200,Comedy,Horror,,,,,,,,,"Hello, Friend (2003)",2003,2,2.8333333333333335,3
101210,Crime,Drama,Thriller,,,,,,,,"Silence, The (Das letzte Schweigen) (2010)",2010,3,3.3777777777777778,45
101216,Documentary,,,,,,,,,,Shadow Boxers (1999),1999,1,3.5,1
101224,Drama,Romance,,,,,,,,,3some (Castillos de cartón) (2009),2009,2,2.75,6
101233,Drama,,,,,,,,,,"Glass Menagerie, The (1950)",1950,1,2.8125,8
101243,Drama,Romance,,,,,,,,,Klip (Clip) (2012),2012,2,2.742424242424242,33
101245,Crime,Documentary,,,,,,,,,Herman's House (2012),2012,2,3.375,4
101247,Drama,Western,,,,,,,,,Westward the Women (1951),1951,2,2.7,15
101258,Drama,,,,,,,,,,Radio Rebel (2010),2010,1,3.1382978723404253,47
101264,Comedy,Drama,,,,,,,,,Elevator (2008),2008,2,3.0,1
101287,Comedy,Drama,Sci-Fi,,,,,,,,"Red Spectacles, The (Jigoku no banken: akai megane) (1987)",1987,3,3.5,11
1013,Children,Comedy,Romance,,,,,,,,"Parent Trap, The (1961)",1961,3,3.436047876085426,4261
101339,Horror,,,,,,,,,,Snowbeast (1977),1977,1,1.8,5
101350,Drama,Romance,,,,,,,,,Miss Farkku-Suomi (2012),2012,2,3.3055555555555554,18
101360,Drama,Thriller,,,,,,,,,"Call, The (2013)",2013,2,3.4797979797979797,495
101388,Crime,Drama,Mystery,,,,,,,,"Colder Kind of Death, A (2001)",2001,3,2.75,2
101402,Drama,Romance,Western,,,,,,,,Riders of the Purple Sage  (1996),1996,3,2.5,4
101415,Comedy,Drama,Romance,,,,,,,,"First Time, The (2012)",2012,3,3.6,440
101446,Drama,,,,,,,,,,"Big Circus, The (1959)",1959,1,3.3333333333333335,3
101456,Horror,Thriller,,,,,,,,,Trailer Park of Terror (2008),2008,2,2.772727272727273,11
101470,Comedy,Romance,,,,,,,,,Miguel and William (Miguel y William) (2007),2007,2,3.0,3
101481,Drama,Thriller,,,,,,,,,"Substitute, The (1993)",1993,2,3.0,1
101498,Comedy,Drama,Mystery,Thriller,,,,,,,In the House (2012),2012,4,3.6811926605504586,218
101527,Action,Drama,War,,,,,,,,Into the White (Cross of Honour) (2012),2012,3,3.58,75
101534,Children,,,,,,,,,,For the Love of a Dog (2008),2008,1,2.0,3
101577,Action,Adventure,Romance,,,,,,,,"Host, The (2013)",2013,3,3.1668946648426815,731
101579,Drama,,,,,,,,,,Ocean Heaven (2010),2010,1,3.9166666666666665,12
101606,Documentary,,,,,,,,,,"Whale, The (2011)",2011,1,3.6875,8
101612,Comedy,Romance,,,,,,,,,Admission (2013),2013,2,2.8533333333333335,300
101629,Documentary,,,,,,,,,,"King - Jari Litmanen, The (Kuningas Litmanen) (2012)",2012,1,3.5625,16
101646,Drama,,,,,,,,,,Night Across the Street (La noche de enfrente) (2012),2012,1,3.6666666666666665,6
101674,Horror,,,,,,,,,,Horror of the Zombies (1974),1974,1,2.375,12
101685,Documentary,,,,,,,,,,One Life (2011),2011,1,4.0,14
101687,Crime,Drama,,,,,,,,,Blue Caprice (2013),2013,2,2.8846153846153846,39
101692,Drama,Romance,War,,,,,,,,Besa (Solemn Promise) (2009),2009,3,2.25,2
101695,Drama,,,,,,,,,,Hadersfild (Huddersfield) (2007),2007,1,3.6666666666666665,3
101726,Adventure,Comedy,,,,,,,,,Dinosaurus! (1960),1960,2,2.0,1
101765,Adventure,Comedy,Romance,,,,,,,,"Perfect Plan, A (Plan parfait, Un) (2012)",2012,3,3.406779661016949,59
101803,Comedy,Romance,,,,,,,,,Putzel (2012),2012,2,2.375,4
101812,Adventure,Drama,,,,,,,,,"Mountain, The (1956)",1956,2,3.3125,8
101833,Comedy,Documentary,,,,,,,,,About Face: Supermodels Then and Now (2012),2012,2,2.75,4
101855,Documentary,,,,,,,,,,Shepard & Dark (2012),2012,1,4.0,4
101880,Drama,,,,,,,,,,Siberian Education (Educazione siberiana) (2013),2013,1,3.232142857142857,28
101893,Drama,Romance,,,,,,,,,To the Wonder (2013),2013,2,3.00625,160
101935,Western,,,,,,,,,,"Lawless Street, A (Marshal of Medicine Bend) (1955)",1955,1,3.0,1
101954,Comedy,Drama,,,,,,,,,Alex in Wonderland (1970),1970,2,2.625,4
101973,Drama,Thriller,,,,,,,,,Disconnect (2012),2012,2,3.6516587677725116,422
102064,Drama,,,,,,,,,,Home Run (2013),2013,1,2.9285714285714284,7
102070,Comedy,Horror,Sci-Fi,,,,,,,,Grabbers (2012),2012,3,3.320809248554913,173
102093,Comedy,Crime,Drama,,,,,,,,After Office Hours (1935),1935,3,3.3333333333333335,3
1021,Children,Comedy,,,,,,,,,Angels in the Outfield (1994),1994,2,2.824153166421208,3395
102113,Comedy,Horror,Sci-Fi,,,,,,,,One-Eyed Monster (2008),2008,3,1.9090909090909092,11
102125,Action,Sci-Fi,Thriller,IMAX,,,,,,,Iron Man 3 (2013),2013,4,3.5177253478523896,8265
102152,Comedy,Drama,,,,,,,,,Middle of Nowhere (2008),2008,2,3.0555555555555554,18
102158,Drama,Romance,,,,,,,,,Three Degrees Colder (3° kälter) (2005),2005,2,3.5,2
102245,Comedy,Crime,Drama,,,,,,,,Small Apartments (2012),2012,3,3.141509433962264,53
102248,Adventure,Comedy,Fantasy,,,,,,,,Holy Flame of the Martial World (1983),1983,3,2.4,5
102273,Action,Thriller,,,,,,,,,Cold Steel (1987),1987,2,2.1666666666666665,3
102323,Documentary,,,,,,,,,,"Grin Without a Cat, A (Fond de l'air est rouge, Le) (1977)",1977,1,4.214285714285714,7
102373,Drama,,,,,,,,,,"Tomorrow, the World! (1944)",1944,1,2.625,4
102378,Comedy,Drama,,,,,,,,,Syrup (2013),2013,2,3.1231884057971016,69
102403,Drama,Mystery,Romance,Thriller,,,,,,,"Intruder, The (1999)",1999,4,2.5,4
102407,Drama,,,,,,,,,,"Great Gatsby, The (2013)",2013,1,3.503013344812742,4646
102417,Drama,,,,,,,,,,Sicily! (Sicilia!) (1999),1999,1,4.0,4
102432,Film-Noir,Mystery,Thriller,,,,,,,,"Blueprint for Murder, A (1953)",1953,3,3.3076923076923075,13
102456,Drama,,,,,,,,,,"American Romance, An (1944)",1944,1,4.0,1
102481,Comedy,,,,,,,,,,"Internship, The (2013)",2013,1,3.0925675675675675,1480
102495,Documentary,,,,,,,,,,Spine Tingler!  The William Castle Story (2007),2007,1,4.125,4
102514,Action,Comedy,Crime,,,,,,,,"Corsican File, The (L'enquête corse) (2004)",2004,3,3.0714285714285716,14
102521,Comedy,,,,,,,,,,Deep in the Valley (American Hot Babes) (2009),2009,1,2.34375,16
102526,Documentary,,,,,,,,,,Tokyo Trial (Tokyo saiban) (1983),1983,1,4.0,2
102535,Drama,,,,,,,,,,Sissi: The Young Empress (Sissi - Die Junge Kaiserin) (1956),1956,1,3.608695652173913,23
102544,Action,Comedy,Drama,,,,,,,,Below the Belt (1980),1980,3,3.5,1
102588,Documentary,,,,,,,,,,Stories We Tell (2012),2012,1,3.7384615384615385,195
102606,Drama,,,,,,,,,,Drowsiness (Sennosc) (2008),2008,1,3.25,2
102675,Drama,,,,,,,,,,"Dead Man and Being Happy, The (El muerto y ser feliz) (2012)",2012,1,3.5,3
102684,Drama,Thriller,,,,,,,,,Only God Forgives (2013),2013,2,3.15282131661442,638
102686,Comedy,,,,,,,,,,"Hangover Part III, The (2013)",2013,1,2.962972553081305,1931
102747,Comedy,,,,,,,,,,"Rink, The (1916)",1916,1,3.12,25
102760,Comedy,Crime,Drama,,,,,,,,Down Terrace (2009),2009,3,3.36,25
102796,Drama,Romance,,,,,,,,,Life Back Then (Antoki no inochi) (2011),2011,2,2.5,2
102817,Horror,Sci-Fi,,,,,,,,,Cell Count (2012),2012,2,2.3333333333333335,6
102821,Documentary,Drama,,,,,,,,,India: Matri Bhumi (1959),1959,2,3.625,4
102826,Comedy,Drama,,,,,,,,,"Parade, The (Parada) (2011)",2011,2,3.388888888888889,18
102828,Horror,,,,,,,,,,L.A. Zombie (2010),2010,1,2.0,4
102830,Crime,Drama,Mystery,,,,,,,,Firecracker (2005),2005,3,3.1666666666666665,3
102860,Documentary,,,,,,,,,,Hilton! (2013),2013,1,3.25,2
102868,Drama,Musical,,,,,,,,,Privilege (1967),1967,2,3.5714285714285716,7
102901,Comedy,,,,,,,,,,In the Park (1915),1915,1,2.409090909090909,11
102941,Action,Drama,War,,,,,,,,Special Forces (Forces spéciales) (2011),2011,3,3.3152173913043477,46
102947,Drama,,,,,,,,,,"Walk with Love and Death, A (1969)",1969,1,3.25,2
102951,Documentary,,,,,,,,,,All In: The Poker Movie (2009),2009,1,3.409090909090909,11
102976,Documentary,,,,,,,,,,Dances Sacred and Profane (1985),1985,1,3.8333333333333335,3
1030,Adventure,Animation,Children,Musical,,,,,,,Pete's Dragon (1977),1977,4,3.097347994825356,3092
103003,Documentary,,,,,,,,,,Whole (2003),2003,1,3.5,2
103017,Mystery,Thriller,,,,,,,,,The Body (2012),2012,2,3.870731707317073,205
103027,Comedy,Drama,Romance,,,,,,,,Much Ado About Nothing (2012),2012,3,3.381516587677725,211
103040,Comedy,,,,,,,,,,His New Profession (1914),1914,1,2.2777777777777777,9
103050,Comedy,Drama,Romance,,,,,,,,Pyaar Ka Punchnama (2011),2011,3,3.2,30
103085,Comedy,Fantasy,,,,,,,,,Rapture-Palooza (2013),2013,2,2.818840579710145,69
103101,Drama,,,,,,,,,,Après lui (2007),2007,1,3.6666666666666665,3
103120,Adventure,Children,Comedy,,,,,,,,Beverly Hills Chihuahua 3 (2012),2012,3,2.590909090909091,22
103130,Horror,,,,,,,,,,AM1200 (2008),2008,1,3.4375,8
103132,Drama,Thriller,,,,,,,,,"Executioner, The (1970)",1970,2,3.25,2
103135,Comedy,,,,,,,,,,Looking for Palladin (2008),2008,1,3.0,1
103171,Comedy,,,,,,,,,,Schlussmacher (2013),2013,1,2.466666666666667,15
103180,Drama,,,,,,,,,,"Reason, Debate and a Story (Jukti, Takko Aar Gappo) (1974)",1974,1,3.5,1
1032,Adventure,Animation,Children,Fantasy,Musical,,,,,,Alice in Wonderland (1951),1951,5,3.6240485252140817,8408
103206,Thriller,,,,,,,,,,Days of Grace (Días de gracia) (2011),2011,1,2.388888888888889,9
103243,Drama,,,,,,,,,,Ada (1961),1961,1,3.25,2
103290,Comedy,Drama,Horror,Thriller,,,,,,,"Anniversary, The (1968)",1968,4,3.1666666666666665,6
103292,Crime,Drama,,,,,,,,,"Purple Gang, The (1959)",1959,2,2.75,2
103301,Drama,,,,,,,,,,Liz & Dick (2012),2012,1,1.3333333333333333,9
103303,Action,Comedy,Drama,,,,,,,,Yamla Pagla Deewana 2 (2013),2013,3,1.6,5
103306,Sci-Fi,Thriller,,,,,,,,,Europa Report (2013),2013,2,3.3860759493670884,869
103333,Comedy,,,,,,,,,,Blutzbrüdaz (2013),2013,1,1.375,8
103341,Action,Comedy,Sci-Fi,,,,,,,,"World's End, The (2013)",2013,3,3.5368390638543774,3461
103380,Comedy,Drama,,,,,,,,,A Coming-Out Party (1961),1961,2,3.0,2
103411,Drama,Horror,,,,,,,,,"Doctor and the Devils, The (1985)",1985,2,2.5,5
103422,Documentary,Drama,,,,,,,,,"Beach Boys: An American Family, The (2000)",2000,2,3.0714285714285716,7
103446,Horror,,,,,,,,,,Epitaph (2007),2007,1,3.8,5
103478,Drama,Mystery,Thriller,,,,,,,,"Ice House, The (1997)",1997,3,3.625,4
103534,Comedy,Romance,,,,,,,,,Inadequate People (Neadekvatnye lyudi) (2010),2010,2,3.7027027027027026,74
103547,Horror,,,,,,,,,,Vile (2011),2011,1,2.1875,40
103554,Drama,Thriller,,,,,,,,,"Hijacking, A (Kapringen) (2012)",2012,2,3.63302752293578,109
103557,Documentary,,,,,,,,,,Tell Me and I Will Forget (2010),2010,1,3.5,3
103561,Documentary,,,,,,,,,,Big Star: Nothing Can Hurt Me (2012),2012,1,3.325,20
103576,Comedy,Fantasy,Musical,,,,,,,,Chu Chin Chow (1934),1934,3,3.25,2
103604,Comedy,Drama,,,,,,,,,Cold Moon (Lune froide) (1991),1991,2,3.125,4
103617,Drama,Thriller,,,,,,,,,ATF (1999),1999,2,3.0,1
103621,Horror,Sci-Fi,,,,,,,,,Brain Dead (1990),1990,2,3.3793103448275863,87
103626,Comedy,,,,,,,,,,Senotaji (2013),2013,1,2.4,5
103629,Comedy,Drama,,,,,,,,,Limuzins Janu nakts krasa (1981),1981,2,4.5,6
103641,Action,Thriller,,,,,,,,,D-Day (2013),2013,2,2.8666666666666667,15
103671,Comedy,,,,,,,,,,Joker (2012),2012,1,1.35,10
103673,Documentary,,,,,,,,,,Gitmo (2005),2005,1,2.6666666666666665,6
103688,Horror,Thriller,,,,,,,,,"Conjuring, The (2013)",2013,2,3.6614895870102364,2833
103695,Drama,,,,,,,,,,"Starfighters, The (1964)",1964,1,1.2,5
103729,Action,Drama,,,,,,,,,"Warrior's Heart, A (2011)",2011,2,2.5,4
103743,Comedy,Western,,,,,,,,,Wild Gals Of The Naked West (1962),1962,2,1.8333333333333333,9
103774,Sci-Fi,,,,,,,,,,Sol (2012),2012,1,2.5,1
103776,Action,Comedy,,,,,,,,,"Devil Dared Me To, The (2007)",2007,2,3.7142857142857144,7
103779,Drama,Romance,,,,,,,,,Sky West and Crooked (Gypsy Girl) (1965),1965,2,2.0,1
103790,Documentary,,,,,,,,,,Sacrificio: Who Betrayed Che Guevara (2001),2001,1,3.1666666666666665,3
103819,Comedy,,,,,,,,,,Coffee Town (2013),2013,1,3.119565217391304,46
103846,Documentary,,,,,,,,,,RFK Must Die: The Assassination of Bobby Kennedy (2007),2007,1,2.9,5
103851,Comedy,,,,,,,,,,Page Miss Glory (1935),1935,1,3.0,2
103863,Comedy,,,,,,,,,,Holidays by the Sea (Ni à vendre ni à louer) (2011),2011,1,3.642857142857143,7
103873,Action,Drama,Thriller,,,,,,,,"Breath, The (Nefes: Vatan sagolsun) (2009)",2009,3,3.411764705882353,17
103883,Action,Comedy,Crime,,,,,,,,2 Guns (2013),2013,3,3.345817120622568,1028
1039,Documentary,,,,,,,,,,Synthetic Pleasures (1995),1995,1,3.049019607843137,51
103935,Documentary,Drama,War,,,,,,,,Hell and Back Again (2011),2011,3,3.3947368421052633,19
103982,Action,Horror,Sci-Fi,,,,,,,,Frankenstein's Army (2013),2013,3,2.825,40
104000,Children,Comedy,Sci-Fi,,,,,,,,And You Thought Your Parents Were Weird (1991),1991,3,2.0,3
104011,Comedy,Romance,,,,,,,,,Andy Hardy's Double Life (1942),1942,2,2.75,2
104050,Action,Children,Comedy,Mystery,,,,,,,Phantom of the Megaplex (2000),2000,4,3.4,15
104054,Western,,,,,,,,,,"Redhead from Wyoming, The (1953)",1953,1,2.5,2
104066,Documentary,,,,,,,,,,Alcan Highway (Alaska Highway) (2013),2013,1,3.6,5
104085,Action,Horror,Sci-Fi,,,,,,,,Class of 1999 (1990),1990,3,3.0,29
1041,Drama,,,,,,,,,,Secrets & Lies (1996),1996,1,4.04407206509105,5162
104123,Comedy,,,,,,,,,,Jay and Silent Bob Go Down Under (2012),2012,1,2.088235294117647,17
104137,Comedy,Drama,,,,,,,,,Prince Avalanche (2013),2013,2,3.301418439716312,141
104175,Action,Thriller,,,,,,,,,Kickboxer 3: The Art of War (Kickboxer III: The Art of War) (1992),1992,2,2.1666666666666665,9
104213,Comedy,,,,,,,,,,Growing Pains (1984),1984,1,3.0,3
104218,Comedy,,,,,,,,,,Grown Ups 2 (2013),2013,1,2.5067437379576107,519
104243,Action,Sci-Fi,Thriller,IMAX,,,,,,,Riddick (2013),2013,4,3.4375757575757575,2475
104249,Crime,Drama,Mystery,Thriller,,,,,,,Mr. Moto in Danger Island (1939),1939,4,3.0,5
104266,Documentary,,,,,,,,,,Killer at Large (2008),2008,1,3.5833333333333335,6
104270,Horror,,,,,,,,,,Cameron's Closet (1988),1988,1,1.7857142857142858,7
104280,Crime,Horror,Thriller,,,,,,,,"Black Room, The (1935)",1935,3,2.5,11
104283,Animation,Drama,Romance,,,,,,,,"Wind Rises, The (Kaze tachinu) (2013)",2013,3,3.9403706688154716,1241
104294,Action,Adventure,,,,,,,,,Around the World Under the Sea (1966),1966,2,2.5,6
1043,Drama,Romance,,,,,,,,,To Gillian on Her 37th Birthday (1996),1996,2,3.012646793134598,1107
104321,Drama,,,,,,,,,,Touchy Feely (2013),2013,1,3.1166666666666667,30
104335,Adventure,Fantasy,,,,,,,,,Vassilisa the Beautiful (Vasilisa prekrasnaya) (1939),1939,2,2.4642857142857144,14
104337,Drama,,,,,,,,,,Lee Daniels' The Butler (2013),2013,1,3.5232558139534884,645
104352,Documentary,,,,,,,,,,Alias Ruby Blade (2012),2012,1,3.5,2
104374,Drama,Fantasy,Romance,,,,,,,,About Time (2013),2013,3,3.970378898890517,4777
104384,Documentary,Musical,,,,,,,,,"Source Family, The (2012)",2012,2,3.574074074074074,27
104414,Drama,,,,,,,,,,Looking for Hortense (Cherchez Hortense) (2012),2012,1,3.0,6
104457,Horror,Thriller,,,,,,,,,You're Next (2011),2011,2,3.4314456035767513,671
104459,Comedy,,,,,,,,,,"Parisienne, La (Une parisienne) (1957)",1957,1,2.5,6
104462,Comedy,Western,,,,,,,,,"Brothers O'Toole, The (1973)",1973,2,1.0,2
104464,Comedy,Drama,,,,,,,,,Taipei Exchanges (Di 36 ge gu shi) (2010),2010,2,3.75,2
104472,Romance,,,,,,,,,,Find Love (2006),2006,1,2.0,1
104480,Drama,Fantasy,,,,,,,,,"Late Mathias Pascal, The (a.k.a. The Living Dead Man) (Feu Mathias Pascal) (1926)",1926,2,2.3333333333333335,3
104498,Drama,,,,,,,,,,"Glass House, The (1972)",1972,1,3.25,4
1045,Comedy,Drama,,,,,,,,,Love Is All There Is (1996),1996,2,3.104651162790698,43
104508,Comedy,Drama,Romance,,,,,,,,Dieta mediterránea (2009),2009,3,3.375,4
104540,Action,Crime,Drama,,,,,,,,"Immortals, The (1995)",1995,3,2.857142857142857,7
104561,Horror,Sci-Fi,,,,,,,,,Mutants (2009),2009,2,2.85,20
104576,Horror,Thriller,,,,,,,,,"Seasoning House, The (2012)",2012,2,3.090909090909091,33
104588,Drama,,,,,,,,,,"Little Traitor, The (2007)",2007,1,1.6666666666666667,3
104597,Drama,,,,,,,,,,"Chicago 8, The (2011)",2011,1,3.2,5
104606,Action,Adventure,Crime,War,,,,,,,The Last Drop (2006),2006,4,1.6666666666666667,3
104662,Comedy,Musical,,,,,,,,,"First Nudie Musical, The (1976)",1976,2,1.9285714285714286,7
104669,Drama,,,,,,,,,,Simon Killer (2012),2012,1,3.2,30
104673,Action,Drama,Thriller,,,,,,,,"Kidnapping of the President, The (1980)",1980,3,2.3,5
104675,Drama,,,,,,,,,,Kitchen Party (1997),1997,1,3.1666666666666665,3
104741,Drama,,,,,,,,,,Doctors' Wives (1971),1971,1,2.75,4
104760,Action,Crime,,,,,,,,,Getaway (2013),2013,2,2.1666666666666665,69
104805,Action,Horror,,,,,,,,,"Item, The (1999)",1999,2,1.875,4
104829,Comedy,Drama,,,,,,,,,"Story of Luke, The (2012)",2012,2,3.3793103448275863,29
104832,Crime,Drama,Film-Noir,,,,,,,,"Glass Web, The (1953)",1953,3,3.3333333333333335,3
104837,Action,Crime,,,,,,,,,Rage of Honor (1987),1987,2,2.0,3
104854,Drama,,,,,,,,,,"Coward, The (Kapurush) (1965)",1965,1,3.55,10
104870,Action,Sci-Fi,,,,,,,,,Deathsport (1978),1978,2,2.2142857142857144,7
104879,Drama,Mystery,Thriller,,,,,,,,Prisoners (2013),2013,3,3.9920816638046173,5241
104883,Horror,Thriller,,,,,,,,,"Conspiracy, The (2012)",2012,2,3.263157894736842,76
104903,Drama,Musical,,,,,,,,,Good Vibrations (2012),2012,2,3.4444444444444446,27
104936,Documentary,,,,,,,,,,High on Crack Street: Lost Lives in Lowell (1995),1995,1,4.0,1
104961,Action,Drama,Western,,,,,,,,Badman's Territory (1946),1946,3,3.25,2
104969,Comedy,,,,,,,,,,"Milky Way, The (1936)",1936,1,2.8333333333333335,9
104971,Documentary,,,,,,,,,,Imaginary Witness: Hollywood and the Holocaust (2004),2004,1,3.5,4
104984,Sci-Fi,,,,,,,,,,Tears of Steel (2012),2012,1,2.75,12
104996,Drama,Thriller,,,,,,,,,Table No.21 (2013),2013,2,2.8636363636363638,22
105011,Documentary,,,,,,,,,,"Story of Maths, The (2008)",2008,1,3.875,24
105037,Comedy,,,,,,,,,,"To Do List, The (2013)",2013,1,3.0264084507042255,284
105044,Drama,,,,,,,,,,"Unspeakable Act, The (2012)",2012,1,3.125,8
105081,Comedy,,,,,,,,,,Mabel at the Wheel (1914),1914,1,2.1875,8
105104,Comedy,,,,,,,,,,"Big Day, The (We Met on the Vineyard) (2001)",2001,1,3.5,1
105119,Comedy,,,,,,,,,,Out On A Limb (1992),1992,1,2.7142857142857144,7
105128,Documentary,,,,,,,,,,Casting By (2012),2012,1,3.393939393939394,33
